Order Date,Sale Price,comments_num,posts_compound,likes_num,posts_num,ads_comments_num,ads_likes_num,num_ads,comments_compound,comments_compound_real,comments_compound_ads,Retail Price,Release Date,Predicted Price,Lower Predicted CI,Upper Predicted CI
2020-05-17,332.61538461538464,58.0,0.3182,215.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,326.52824923135637,274.5960107239417,378.46048773877106
2020-05-18,316.375,3.0,0.4019,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,332.5139464987976,277.2437771228805,387.78411587471476
2020-05-19,322.875,7.0,0.4306,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,325.0788535573045,266.6611720396015,383.4965350750075
2020-05-20,330.53846153846155,0.0,0.3885,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,324.57557095387057,263.17150401642965,385.9796378913115
2020-05-21,330.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,323.18839358022035,258.93659706016535,387.44019010027534
2020-05-22,331.84615384615387,4.0,0.1114,254.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,321.22739449986784,254.24883617013825,388.20595282959744
2020-05-23,331.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,326.5562141209009,256.9576423268053,396.1547859149965
2020-05-24,336.2,1.0,0.7579,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,336.94488302881854,262.564297406828,411.32546865080906
2020-05-25,330.2,2.0,0.368,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,334.2304456484805,256.3280558968121,412.1328354001489
2020-05-26,333.5,0.0,3.6170999999999998,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,332.2718080658765,250.9171720738287,413.62644405792423
2020-05-27,338.2307692307692,3.0,0.7184,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,334.34136397978006,249.68264886314512,419.000079096415
2020-05-28,350.4,31.0,0.9039999999999999,506.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,333.7465921157047,245.90731397607553,421.5858702553338
2020-05-29,341.55555555555554,15.0,0.4199,652.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,332.02219834576005,241.11362722972353,422.93076946179656
2020-05-30,327.1111111111111,7.0,0.4019,159.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,341.8280786089594,247.9505047469025,435.70565247101626
2020-05-31,339.2,3.0,-4.4904,213.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,335.06847475536506,238.31296149043126,431.8239880202989
2020-06-01,329.25,1.0,0.8128,215.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,338.80418042933604,239.25389248708456,438.35446837158753
2020-06-02,348.7142857142857,6.0,1.5989,192.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,335.5644906857829,233.29577449780436,437.83320687376147
2020-06-03,336.4166666666667,6.0,0.3205,250.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,330.90195021914985,225.9852175585715,435.8186828797282
2020-06-04,341.75,1.0,0.5935,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,335.88400039144756,228.3844595849945,443.3835411979006
2020-06-05,328.7857142857143,3.0,-0.42400000000000004,285.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,345.64488689039854,232.46636509668264,458.82340868411444
2020-06-06,348.77777777777777,3.0,-0.34,197.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,342.760634428104,225.58050394771408,459.940764908494
2020-06-07,374.0,4.0,0.8607,158.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,342.09144903955996,220.92236356066255,463.26053451845735
2020-06-08,333.1818181818182,3.0,1.1795,167.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,342.0716997088624,217.05180811839537,467.0915912993295
2020-06-09,346.61538461538464,0.0,-3.2116000000000002,119.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,343.6745801294345,214.9180025735902,472.4311576852788
2020-06-10,354.2307692307692,145.0,0.6496,587.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,343.4437486476142,211.056003348331,475.8314939468974
2020-06-11,351.9,170.0,0.4019,692.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,347.32374768109946,211.40179870802504,483.2456966541739
2020-06-12,350.1818181818182,137.0,0.7002000000000002,527.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,343.37824349787934,204.0116868671521,482.7448001286066
2020-06-13,343.0,2.0,0.46379999999999993,115.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,344.0545615436131,201.3265053614146,486.7826177258116
2020-06-14,344.3333333333333,3.0,0.4588,119.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,342.6454998567437,196.63331223490113,488.65768747858624
2020-06-15,341.85714285714283,127.0,0.6932,386.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,338.62553020514315,189.40147099598096,487.84958941430534
2020-06-16,349.0833333333333,10.0,1.6733,314.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,343.3990282770271,191.03078762436522,495.76726892968907
2020-06-17,364.9166666666667,156.0,0.38559999999999994,533.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,354.7560837971632,196.74591775587152,512.766249838455
2020-06-18,365.2857142857143,10.0,1.8662,252.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,352.6686879145055,190.33948897105796,514.9978868579531
2020-06-19,346.6666666666667,28.0,0.12239999999999995,1017.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,349.73379086062664,183.09946055013967,516.3681211711137
2020-06-20,346.90909090909093,2.0,0.4019,445.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,352.06549193760554,181.24351769246059,522.8874661827505
2020-06-21,348.8,1.0,0.6597,179.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,351.47620613214264,176.5659914310482,526.386420833237
2020-06-22,345.6666666666667,0.0,0.08330000000000004,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,349.49071654238486,170.585735208825,528.3956978759447
2020-06-23,351.5833333333333,150.0,-0.3595,468.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,355.66051154392153,172.84802827885093,538.4729948089921
2020-06-24,358.0,323.0,0.4638999999999999,529.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,350.9394983379127,164.30130425788394,537.5776924179415
2020-06-25,362.8,3.0,2.0965,109.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,351.85980343868187,161.47275828100385,542.2468485963599
2020-06-26,365.92857142857144,42.0,1.4064,1957.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,1,350.56616191518964,156.50267118038954,544.6296526499898
2020-06-27,349.72727272727275,9.0,1.3066,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,343.93987223737105,146.26830142184318,541.611443052899
2020-06-28,348.1666666666667,5.0,1.4842,111.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,351.8777687113175,150.66280559683273,553.0927318258023
2020-06-29,385.8,152.0,0.7178,1289.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0,363.83000692483444,156.77439515147125,570.8856186981976
